,customer_id,gender,location,partner,dependents,senior,Tenure,monthly_cost,package,survey,Class
351,D1860,Female,Essex,0,1,0,9.0,nan,2,4,Churn=No
352,J1103,Female,Essex,0,0,1,9.0,nan,2,8,Churn=Yes
353,J1391,Male,Greater London,1,1,0,-2.23606797749979,nan,4,8,Churn=No
354,K9856,Female,Greater London,1,1,0,15.0,nan,4,5,Churn=No
355,K2095,Female,Greater Manchester,0,0,0,2.0,nan,4,1,Churn=Yes
356,H1049,Female,South Yorkshire,0,Unknown,0,11.0,nan,1,3,Churn=Yes
357,E9035,Male,Greater London,1,Unknown,0,24.0,nan,4,7,Churn=No
358,A2764,Male,North Yorkshire,0,1,0,14.0,nan,1,2,Churn=No
359,H2033,Female,Greater London,0,Unknown,0,15.0,nan,1,1,Churn=No
360,H4718,Female,West Midlands,1,1,0,14.0,nan,4,4,Churn=No
361,B1549,Female,Hertfordshire,1,1,0,9.0,nan,4,5,Churn=No
362,G6595,Female,Kent,1,0,0,9.0,nan,2,6,Churn=No
363,E3402,Female,Greater London,0,0,0,2.0,nan,1,10,Churn=No
364,A8697,Female,Kent,1,0,1,9.0,nan,4,5,Churn=No
365,G7556,Female,Merseyside,1,Unknown,0,13.0,nan,1,7,Churn=No
366,D2089,Male,Lancashire,1,1,0,9.0,nan,3,6,Churn=No
367,H1075,Male,Essex,1,1,0,12.0,nan,2,6,Churn=No
368,D2787,Female,Lancashire,1,1,0,18.0,nan,1,2,Churn=No
369,A2328,Male,Greater Manchester,1,1,0,14.0,nan,3,8,Churn=No
370,E8632,Male,West Midlands,0,0,1,13.0,nan,2,4,Churn=No
371,K9971,Male,Greater Manchester,1,1,1,7.0,nan,2,8,Churn=Yes
372,F1814,Male,Greater London,1,1,0,5.0,nan,1,6,Churn=No
373,E9643,Female,Essex,1,0,0,14.0,nan,4,5,Churn=No
374,F9488,Female,Greater London,0,1,0,13.0,nan,1,No reply,Churn=No
375,J5740,Female,North Yorkshire,1,1,0,0.0,nan,4,6,Churn=Yes
376,G6414,Female,West Yorkshire,0,0,1,21.0,nan,2,7,Churn=No
377,G1907,Female,North Yorkshire,0,Unknown,0,3.0,nan,2,2,Churn=Yes
378,H3530,Male,Lancashire,1,1,0,16.0,nan,4,4,Churn=No
379,A7809,Male,South Yorkshire,1,Unknown,1,13.0,nan,2,4,Churn=Yes
380,G8703,Female,North Yorkshire,1,Unknown,0,1.0,nan,4,6,Churn=No
381,I4445,Male,West Midlands,0,Unknown,0,7.0,nan,1,6,Churn=Yes
382,K4011,Female,Hampshire,0,1,0,12.0,nan,2,3,Churn=No
383,D4313,Female,Greater London,0,Unknown,0,13.0,nan,3,3,Churn=No
384,B5321,Male,South Yorkshire,0,Unknown,0,2.0,nan,2,2,Churn=Yes
385,F4865,Male,Hampshire,1,1,1,10.0,nan,2,4,Churn=No
386,H1064,Female,South Yorkshire,1,1,0,16.0,nan,3,5,Churn=No
387,B4048,Female,Greater London,1,Unknown,0,5.0,nan,2,5,Churn=No
388,G8979,Male,Greater London,0,1,0,17.0,nan,2,9,Churn=No
389,G2368,Female,Lancashire,0,Unknown,0,11.0,nan,1,6,Churn=No
390,I1471,Female,Greater London,1,0,0,10.0,nan,4,5,Churn=Yes
391,D5579,Female,Greater London,1,Unknown,0,18.0,nan,3,3,Churn=No
392,B3821,Female,Merseyside,1,1,0,0.0,nan,3,7,Churn=Yes
393,G2854,Female,Greater London,1,1,0,17.0,nan,4,6,Churn=No
394,A2188,Female,Greater Manchester,0,Unknown,0,2.0,nan,1,2,Churn=Yes
395,I2659,Female,Greater London,1,1,0,9.0,nan,4,2,Churn=No
396,D7053,Female,Lancashire,1,1,1,8.0,nan,2,3,Churn=No
397,E1109,Male,Essex,1,1,0,16.0,nan,3,8,Churn=No
398,K2780,Female,Greater London,0,Unknown,1,8.0,nan,2,6,Churn=No
399,D5388,Female,Greater Manchester,1,1,0,7.0,nan,4,5,Churn=No
400,E9806,Female,Surrey,0,Unknown,0,1.0,nan,1,3,Churn=Yes
401,G6736,Male,North Yorkshire,1,1,0,18.0,nan,4,9,Churn=No
402,D5662,Male,West Midlands,1,Unknown,0,12.0,nan,2,6,Churn=No
403,B1354,Female,Devon,0,0,1,0.0,nan,2,3,Churn=Yes
404,K9439,Female,Greater Manchester,1,1,0,14.0,nan,4,7,Churn=No
405,H7897,Female,Kent,0,Unknown,0,9.0,nan,1,5,Churn=No
406,G7748,Female,West Yorkshire,1,1,0,7.0,nan,4,7,Churn=No
407,A4702,Female,Greater London,1,Unknown,0,1.0,nan,4,4,Churn=Yes
408,G8111,Male,West Midlands,1,Unknown,0,15.0,nan,4,No reply,Churn=No
409,E9834,Male,South Yorkshire,1,0,0,10.0,nan,3,No reply,Churn=No
410,F1055,Male,Hampshire,1,1,0,-2.8284271247461903,nan,4,7,Churn=No
411,H9212,Female,Greater London,0,1,0,15.0,nan,3,No reply,Churn=No
412,I4560,Female,Essex,1,Unknown,1,7.0,nan,2,6,Churn=No
413,D1899,Female,Surrey,0,1,0,9.0,nan,1,6,Churn=No
414,G2550,Male,Devon,0,Unknown,1,11.0,nan,2,8,Churn=No
415,A3325,Male,Hampshire,0,0,0,0.0,nan,1,1,Churn=Yes
416,B6693,Female,Greater London,1,0,1,14.0,nan,3,3,Churn=Yes
417,E6627,Male,Greater London,0,0,0,6.0,nan,1,1,Churn=Yes
418,H7798,Male,Greater London,1,1,0,17.0,nan,4,1,Churn=No
419,B8794,Male,South Yorkshire,1,1,1,6.0,nan,2,6,Churn=No
420,D2628,Male,Hampshire,0,Unknown,0,7.0,nan,1,6,Churn=No
421,G3757,Male,West Yorkshire,1,Unknown,0,7.0,nan,3,4,Churn=No
422,F2397,Male,Kent,0,1,0,8.0,nan,1,7,Churn=No
423,I2981,Male,Essex,1,0,0,17.0,nan,3,1,Churn=No
424,G6099,Female,Greater London,1,1,1,2.0,nan,1,1,Churn=Yes
425,K1337,Male,West Midlands,0,Unknown,0,0.0,nan,3,6,Churn=Yes
426,D6081,Male,Hampshire,1,Unknown,0,19.0,nan,4,4,Churn=No
427,F9959,Male,Essex,1,1,0,14.0,nan,2,8,Churn=No
428,C7270,Female,Essex,1,1,1,5.0,nan,3,3,Churn=No
429,D5181,Male,Greater London,1,1,0,16.0,nan,4,5,Churn=No
430,D5532,Male,Hampshire,0,0,1,9.0,nan,2,6,Churn=No
431,C2757,Male,West Yorkshire,0,0,1,8.0,nan,2,3,Churn=Yes
432,E8326,Male,Greater London,1,0,0,5.0,nan,3,5,Churn=No
433,J6906,Male,Merseyside,0,0,1,4.0,nan,2,No reply,Churn=No
434,F5657,Female,Essex,0,1,0,20.0,nan,1,6,Churn=No
435,H1507,Female,Essex,0,Unknown,0,0.0,nan,1,3,Churn=Yes
436,J2191,Male,Greater Manchester,1,Unknown,0,1.0,nan,4,4,Churn=Yes
437,C1444,Female,Hertfordshire,0,0,1,6.0,nan,2,8,Churn=No
438,B7076,Female,Greater London,0,0,0,2.0,nan,1,No reply,Churn=Yes
439,I3097,Male,South Yorkshire,1,1,0,0.0,nan,3,6,Churn=No
440,H2738,Male,West Yorkshire,1,Unknown,0,6.0,nan,4,6,Churn=No
441,J7035,Male,North Yorkshire,1,1,0,15.0,nan,4,No reply,Churn=No
442,K1101,Female,Hampshire,1,Unknown,0,9.0,nan,1,7,Churn=No
443,E9310,Male,Hertfordshire,0,1,0,20.0,nan,2,3,Churn=Yes
444,E1803,Female,West Yorkshire,1,1,0,6.0,nan,1,6,Churn=No
445,D1396,Female,Essex,1,1,0,19.0,nan,2,8,Churn=No
446,K7974,Male,West Midlands,1,1,1,9.0,nan,2,4,Churn=No
447,G5215,Female,Merseyside,1,1,0,9.0,nan,4,7,Churn=No
448,G1486,Male,Greater Manchester,1,1,1,14.0,nan,2,3,Churn=No
449,A7287,Female,Hampshire,1,Unknown,0,2.0,nan,4,8,Churn=No
450,H3997,Male,Greater London,0,Unknown,1,10.0,nan,2,No reply,Churn=Yes
451,D4479,Female,West Yorkshire,1,Unknown,0,15.0,nan,2,5,Churn=No
452,J2186,Female,Greater London,0,1,0,-4.47213595499958,nan,1,4,Churn=No
453,D3842,Male,Essex,1,0,1,3.0,nan,2,3,Churn=Yes
454,E7506,Male,Greater London,0,Unknown,0,2.0,nan,2,6,Churn=Yes
455,B4306,Male,South Yorkshire,1,1,0,0.0,nan,4,3,Churn=No
456,G3831,Male,Greater London,1,1,0,18.0,nan,3,6,Churn=No
457,E6813,Male,West Yorkshire,0,1,0,12.0,nan,1,3,Churn=No
458,B4536,Female,Greater London,0,Unknown,0,1.0,nan,1,3,Churn=Yes
459,H7270,Male,Merseyside,1,Unknown,0,7.0,nan,3,4,Churn=No
460,C5323,Male,Essex,1,1,0,1.0,nan,1,6,Churn=No
461,E5069,Male,Greater London,0,1,0,1.0,nan,4,1,Churn=Yes
462,F2704,Female,Greater London,1,1,0,11.0,nan,4,5,Churn=No
463,G5683,Male,Greater London,0,1,0,19.0,$34429,2,7,
464,J3723,Female,West Midlands,1,1,0,9.0,nan,4,2,Churn=No
465,D3258,Male,Greater Manchester,0,Unknown,0,5.0,nan,1,6,Churn=No
466,J4604,Male,West Yorkshire,0,1,0,8.0,nan,1,2,Churn=No
467,D2603,Male,Hampshire,1,Unknown,0,22.0,nan,4,4,Churn=No
468,I3475,Male,West Midlands,0,1,0,-4.69041575982343,nan,1,6,Churn=No
469,K4752,Female,Merseyside,0,1,0,14.0,nan,3,7,Churn=No
470,A3955,Male,Greater Manchester,1,1,0,1.0,nan,1,No reply,Churn=Yes
471,B4302,Female,Greater London,1,1,0,5.0,nan,2,5,Churn=No
472,H2882,Female,Greater Manchester,1,1,0,-3.605551275463989,nan,4,5,Churn=No
473,J1390,Female,Essex,1,1,0,16.0,nan,1,6,Churn=No
474,A9987,Male,West Yorkshire,1,Unknown,0,2.0,nan,1,2,Churn=No
475,G4326,Male,Greater London,0,1,0,0.0,nan,1,1,Churn=Yes
476,J1141,Female,South Yorkshire,1,1,0,8.0,nan,4,6,Churn=No
477,K5303,Male,Essex,0,Unknown,0,25.0,nan,1,7,Churn=No
478,G6689,Male,Hertfordshire,0,0,0,0.0,nan,1,3,Churn=Yes
479,C7051,Male,Greater London,1,1,0,11.0,nan,4,0,Churn=No
480,F6373,Female,Greater London,1,1,0,6.0,nan,1,6,Churn=No
481,H4006,Male,Lancashire,1,Unknown,0,12.0,nan,2,5,Churn=No
482,H6208,Female,Essex,1,1,0,19.0,nan,1,5,Churn=No
483,C1227,Male,Essex,1,1,1,17.0,nan,2,No reply,Churn=No
484,E8164,Female,Devon,0,0,1,21.0,nan,2,7,Churn=No
485,I2375,Male,Kent,0,Unknown,0,19.0,nan,1,5,Churn=No
486,C2485,Male,Surrey,1,0,0,5.0,nan,4,7,Churn=No
487,H2186,Female,Greater London,0,1,0,7.0,nan,2,No reply,Churn=No
488,I6447,Male,North Yorkshire,0,1,0,14.0,nan,1,No reply,Churn=No
489,B9636,Female,Hertfordshire,1,0,1,8.0,$36272,2,3,Y$e$s$$
490,J9000,Male,Greater Manchester,1,1,0,10.0,nan,4,8,Churn=No
491,I5378,Female,Hampshire,1,Unknown,0,12.0,nan,1,7,Churn=No
492,D9490,Male,Greater Manchester,1,Unknown,0,8.0,nan,4,5,Churn=No
493,J1439,Female,Greater London,0,1,0,-4.0,nan,1,5,Churn=No
494,I8283,Male,Greater London,1,1,0,5.0,nan,3,No reply,Churn=No
495,C1471,Female,Greater Manchester,0,Unknown,0,12.0,nan,1,5,Churn=No
496,H2796,Female,Greater London,0,0,0,1.0,nan,1,3,Churn=Yes
497,H8615,Female,Greater London,0,0,0,0.0,nan,3,4,Churn=Yes
498,I5536,Male,South Yorkshire,0,1,1,21.0,nan,2,3,Churn=No
499,F3955,Male,Lancashire,1,0,0,0.0,nan,4,3,Churn=Yes
500,H1500,Female,Greater London,0,1,0,4.0,nan,1,2,Churn=No
501,K4946,Male,Greater London,0,1,0,5.0,nan,1,5,Churn=Yes
502,K2368,Female,Lancashire,1,1,0,7.0,nan,3,7,Churn=No
503,J2647,Male,Essex,0,Unknown,0,11.0,nan,1,6,Churn=No
504,F9697,Male,Greater London,0,Unknown,0,10.0,nan,1,2,Churn=Yes
505,H9355,Male,Greater London,1,0,1,9.0,nan,2,3,Churn=Yes
506,E2370,Male,Greater London,1,Unknown,0,13.0,nan,4,7,Churn=No
507,I7627,Male,Essex,1,1,0,9.0,nan,3,6,Churn=No
508,D1228,Male,Hampshire,1,0,0,14.0,nan,3,6,Churn=No
509,C7067,Male,Greater London,0,1,0,0.0,nan,2,2,Churn=Yes
510,C5771,Male,Devon,0,1,0,-4.795831523312719,nan,2,6,Churn=No
511,E3366,Female,Greater London,1,Unknown,1,10.0,nan,2,8,Churn=No
512,E1163,Male,South Yorkshire,0,1,0,19.0,nan,1,7,Churn=No
513,C5385,Female,Greater London,0,Unknown,0,0.0,nan,2,0,Churn=Yes
514,C3420,Female,West Midlands,1,1,0,21.0,nan,3,6,Churn=No
515,C2891,Female,Greater London,1,1,1,16.0,nan,2,2,Churn=Yes
516,D2435,Female,West Yorkshire,1,1,0,14.0,nan,1,4,Churn=No
517,F9863,Male,Greater London,1,1,0,8.0,nan,3,No reply,Churn=No
518,H3744,Male,Greater London,1,1,1,9.0,nan,2,4,Churn=No
519,G1708,Male,South Yorkshire,0,1,0,18.0,nan,1,7,Churn=No
520,E2727,Female,Surrey,0,Unknown,0,22.0,nan,1,No reply,Churn=No
521,C5034,Female,Greater London,1,0,1,18.0,nan,2,2,Churn=Yes
522,J2539,Male,Hertfordshire,0,Unknown,0,12.0,nan,1,7,Churn=No
523,J7762,Male,Essex,0,1,0,1.0,nan,4,7,Churn=Yes
524,G4047,Male,North Yorkshire,1,1,0,4.0,nan,4,7,Churn=No
525,H6816,Female,Greater Manchester,1,1,1,9.0,nan,2,3,Churn=No
526,B2201,Male,Hampshire,0,0,0,0.0,nan,1,2,Churn=Yes
527,H9299,Female,West Midlands,1,Unknown,0,14.0,nan,4,1,Churn=No
528,J4976,Female,West Midlands,0,1,1,1.0,nan,2,4,Churn=No
529,K2319,Male,Hampshire,1,0,0,14.0,nan,4,5,Churn=No
530,E6016,Female,North Yorkshire,0,Unknown,1,13.0,nan,1,5,Churn=No
531,E9209,Male,Greater London,1,Unknown,0,15.0,nan,4,6,Churn=No
532,J2050,Female,Essex,0,1,0,0.0,nan,1,8,Churn=No
533,B3288,Male,Greater London,1,0,0,0.0,nan,2,1,Churn=Yes
534,K1448,Female,Surrey,1,Unknown,0,17.0,nan,4,4,Churn=No
535,G5512,Male,Greater London,0,0,1,10.0,nan,2,4,Churn=Yes
536,B8313,Female,Greater London,1,Unknown,0,3.0,nan,4,2,Churn=Yes
537,B5471,Female,Greater London,0,0,0,3.0,nan,1,0,Churn=Yes
538,E9925,Male,Greater London,1,1,0,25.0,nan,3,7,Churn=No
539,C4106,Male,Kent,1,1,1,12.0,nan,2,7,Churn=No
540,B1898,Male,Greater London,1,1,0,9.0,nan,4,8,Churn=No
541,I2974,Male,Hampshire,1,1,0,16.0,nan,4,4,Churn=No
542,J1308,Male,Greater Manchester,1,Unknown,0,7.0,nan,4,No reply,Churn=No
543,B4542,Male,Devon,1,1,0,0.0,nan,4,5,Churn=No
544,K1665,Female,Greater London,0,1,0,16.0,nan,2,6,Churn=No
545,A1786,Female,Greater London,0,1,0,7.0,nan,1,8,Churn=No
546,C6564,Male,Greater London,1,0,0,1.0,nan,4,No reply,Churn=Yes
547,G8032,Female,South Yorkshire,0,1,0,11.0,nan,2,2,Churn=No
548,D8351,Male,Kent,0,1,0,8.0,nan,2,9,Churn=No
549,C8865,Female,Kent,1,1,0,12.0,nan,4,8,Churn=No
550,G3655,Male,Greater London,0,1,0,0.0,nan,2,3,Churn=Yes
551,C3310,Male,Greater London,1,0,0,2.0,nan,4,2,Churn=Yes
552,G4760,Male,Merseyside,1,1,0,20.0,nan,3,5,Churn=No
553,I1426,Male,Surrey,0,0,0,1.0,nan,1,4,Churn=Yes
554,E1328,Female,Surrey,1,Unknown,0,6.0,nan,4,6,Churn=No
555,A7285,Female,West Midlands,0,0,0,1.0,nan,1,3,Churn=Yes
556,A4475,Female,Hampshire,0,Unknown,0,16.0,nan,1,No reply,Churn=No
557,J4816,Male,Greater London,0,1,0,17.0,nan,2,2,Churn=No
558,D6827,Male,Surrey,1,Unknown,0,9.0,nan,4,5,Churn=No
559,D3385,Female,Kent,1,1,0,5.0,nan,4,2,Churn=No
560,J8976,Female,Greater London,0,0,0,12.0,nan,1,1,Churn=Yes
561,J6370,Male,Hertfordshire,0,1,0,16.0,nan,1,9,Churn=No
562,A4295,Male,Surrey,0,Unknown,0,1.0,nan,4,2,Churn=Yes
563,D3404,Male,North Yorkshire,1,Unknown,0,5.0,nan,3,8,Churn=No
564,C1403,Male,Greater Manchester,0,1,1,11.0,nan,2,No reply,Churn=No
565,B3065,Male,Greater Manchester,0,0,0,1.0,nan,1,5,Churn=Yes
566,A2405,Female,Greater London,1,1,0,17.0,nan,4,7,Churn=No
567,B9412,Male,Surrey,1,Unknown,0,11.0,nan,2,8,Churn=No
568,I5600,Female,Greater Manchester,0,0,0,0.0,nan,2,2,Churn=Yes
569,D8299,Female,Lancashire,0,1,0,9.0,nan,3,5,Churn=No
570,E5476,Male,Hampshire,0,1,0,0.0,nan,1,5,Churn=No
571,G6915,Male,Greater London,1,1,0,19.0,nan,4,4,Churn=No
572,F7081,Female,Greater London,0,Unknown,1,17.0,nan,2,7,Churn=No
573,B1185,Female,Kent,1,Unknown,0,20.0,nan,1,5,Churn=No
574,E2370,Male,Greater London,1,Unknown,0,13.0,nan,4,7,Churn=No
575,H2772,Male,Surrey,1,Unknown,0,0.0,nan,3,6,Churn=No
576,J1884,Male,Hertfordshire,1,1,0,15.0,nan,3,5,Churn=No
577,E3135,Female,Greater London,1,1,1,7.0,nan,2,1,Churn=Yes
578,J3275,Male,West Yorkshire,1,1,1,7.0,nan,1,No reply,Churn=No
579,I8928,Male,Greater London,0,1,0,11.0,nan,3,1,Churn=No
580,C7865,Female,Greater London,0,0,0,11.0,nan,1,1,Churn=Yes
581,B1958,Male,Greater Manchester,1,1,0,18.0,nan,3,4,Churn=No
582,G6529,Male,Greater London,0,0,0,7.0,nan,2,7,Churn=Yes
583,H4582,Male,West Midlands,1,Unknown,0,17.0,nan,4,2,Churn=No
584,J4104,Female,West Yorkshire,0,1,0,0.0,nan,3,7,Churn=No
585,G1240,Male,Greater London,0,1,0,11.0,nan,2,1,Churn=No
586,A5769,Female,Essex,1,0,0,18.0,nan,4,2,Churn=Yes
587,C9133,Female,Staffordshire,1,1,1,11.0,nan,2,6,Churn=No
588,I3931,Male,Greater Manchester,0,Unknown,0,15.0,nan,1,1,Churn=Yes
589,G7031,Male,Essex,1,0,0,17.0,nan,3,5,Churn=No
590,H5365,Female,Hertfordshire,0,1,0,4.0,nan,1,5,Churn=No
591,H9809,Male,Greater London,0,1,0,9.0,nan,1,7,Churn=No
592,E4890,Male,Greater Manchester,1,Unknown,0,14.0,nan,2,8,Churn=No
593,C9954,Male,West Yorkshire,0,1,0,22.0,nan,1,5,Churn=No
594,D1825,Male,Lancashire,1,1,1,4.0,nan,2,5,Churn=No
595,F4533,Female,Essex,0,0,0,1.0,nan,2,0,Churn=Yes
596,A3783,Female,Merseyside,1,1,0,19.0,nan,4,7,Churn=No
597,F8567,Male,South Yorkshire,1,1,0,10.0,nan,2,1,Churn=No
598,B5889,Female,Merseyside,1,Unknown,0,5.0,nan,2,5,Churn=No
599,I5873,Male,North Yorkshire,1,1,0,16.0,nan,4,5,Churn=No
600,E7158,Male,Essex,1,1,0,7.0,nan,4,7,Churn=No
601,K7423,Male,Greater Manchester,1,1,0,6.0,nan,3,0,Churn=No
602,E8846,Male,West Yorkshire,0,Unknown,0,20.0,nan,2,7,Churn=No
603,D8956,Male,West Midlands,1,Unknown,0,12.0,nan,4,6,Churn=No
604,F1892,Female,Essex,1,1,0,10.0,nan,3,8,Churn=No
605,J1788,Male,Greater London,1,1,0,1.0,nan,2,2,Churn=Yes
606,D7315,Female,Greater London,1,1,0,5.0,nan,3,5,Churn=No
607,E3972,Male,West Yorkshire,1,1,0,10.0,nan,4,8,Churn=No
608,D1823,Male,Nottinghamshire,0,0,0,1.0,nan,1,2,Churn=Yes
609,B5142,Female,Greater Manchester,0,Unknown,0,17.0,nan,4,7,Churn=No
610,H7667,Female,Greater London,0,0,1,0.0,nan,2,10,Churn=No
611,D9883,Female,Merseyside,1,1,0,1.0,nan,3,6,Churn=No
612,J2604,Male,Greater London,1,1,1,11.0,nan,3,4,Churn=Yes
613,F1367,Male,West Yorkshire,0,1,0,21.0,nan,1,5,Churn=No
614,C5578,Male,West Yorkshire,0,1,0,9.0,nan,3,9,Churn=No
615,C3704,Male,Greater London,0,1,0,12.0,nan,1,6,Churn=No
616,E8965,Male,West Midlands,0,Unknown,0,18.0,nan,3,9,Churn=No
617,J4267,Female,Merseyside,1,0,0,1.0,nan,4,2,Churn=Yes
618,A6213,Female,Devon,1,0,0,-3.872983346207417,nan,4,7,Churn=No
619,F9061,Female,West Yorkshire,1,Unknown,1,9.0,nan,2,7,Churn=No
620,E4401,Female,Greater London,0,0,0,3.0,nan,1,0,Churn=Yes
621,I7133,Female,Surrey,0,1,0,16.0,nan,1,6,Churn=No
622,G6829,Male,Kent,0,0,0,5.0,nan,1,1,Churn=Yes
623,D1144,Male,Greater London,1,1,0,8.0,nan,3,4,Churn=No
624,J2793,Male,Essex,0,Unknown,1,2.0,nan,1,No reply,Churn=No
625,F3738,Female,South Yorkshire,1,1,1,7.0,nan,2,6,Churn=No
626,F3097,Male,Greater London,0,0,0,0.0,nan,1,1,Churn=Yes
627,G3054,Male,Greater London,1,Unknown,0,0.0,nan,4,6,Churn=No
628,D3147,Male,Merseyside,0,0,1,10.0,nan,2,6,Churn=No
629,D2417,Female,Greater London,0,0,0,1.0,nan,2,5,Churn=Yes
630,C4663,Female,Greater London,0,0,0,8.0,nan,4,2,Churn=Yes
631,E1436,Female,Greater Manchester,1,Unknown,0,7.0,nan,3,3,Churn=No
632,E6285,Female,Lancashire,1,Unknown,0,17.0,nan,4,7,Churn=No
633,D4428,Male,Essex,0,0,0,18.0,nan,1,1,Churn=Yes
634,C3689,Male,North Yorkshire,1,Unknown,0,13.0,nan,2,8,Churn=No
635,K1075,Female,Greater Manchester,0,1,0,1.0,nan,2,2,Churn=Yes
636,F9370,Female,Greater London,1,Unknown,0,20.0,nan,2,7,Churn=No
637,H8850,Female,Greater London,0,Unknown,0,15.0,nan,4,5,Churn=No
638,I5482,Male,Hertfordshire,1,1,1,18.0,nan,3,3,Churn=Yes
639,E8183,Male,West Midlands,0,Unknown,0,14.0,nan,2,6,Churn=No
640,A8349,Female,Surrey,0,Unknown,1,6.0,nan,2,8,Churn=No
641,G6362,Female,Kent,1,1,0,10.0,nan,3,8,Churn=No
642,A4535,Female,Greater Manchester,1,1,0,14.0,nan,4,8,Churn=No
643,I4589,Male,West Midlands,0,1,0,10.0,nan,2,6,Churn=No
644,K9054,Female,Kent,1,Unknown,0,6.0,nan,4,6,Churn=No
645,I5621,Female,Greater London,0,0,0,10.0,nan,3,No reply,Churn=Yes
646,H5569,Male,Greater Manchester,0,0,0,1.0,nan,1,No reply,Churn=Yes
647,H8059,Male,North Yorkshire,1,1,0,15.0,nan,2,5,Churn=No
648,E1758,Male,Greater London,1,0,0,9.0,nan,4,7,Churn=No
649,K7579,Female,Greater London,1,Unknown,1,21.0,nan,2,3,Churn=Yes
650,H3460,Male,Greater Manchester,1,Unknown,0,7.0,nan,4,3,Churn=No
651,H9384,Male,Merseyside,1,1,0,7.0,nan,4,6,Churn=No
652,G1924,Female,Essex,1,0,1,15.0,nan,2,1,Churn=Yes
653,C5971,Female,Greater London,1,1,0,5.0,nan,4,7,Churn=No
654,F9808,Female,Hertfordshire,0,Unknown,0,-5.196152422706632,nan,1,6,Churn=No
655,H5617,Male,South Yorkshire,1,1,0,12.0,nan,4,6,Churn=No
656,C9464,Female,Hertfordshire,1,1,0,8.0,nan,3,6,Churn=No
657,A7607,Female,Essex,1,1,0,18.0,nan,1,7,Churn=No
658,C6024,Male,Merseyside,0,1,0,8.0,nan,1,7,Churn=No
659,F2925,Male,Hertfordshire,0,Unknown,0,7.0,nan,1,4,Churn=Yes
660,F9350,Female,West Midlands,1,0,1,14.0,nan,2,4,Churn=No
661,G1174,Female,Greater London,0,0,0,1.0,nan,3,1,Churn=Yes
662,A1926,Female,Greater London,0,1,0,1.0,nan,4,1,Churn=Yes
663,G6839,Male,Hampshire,0,1,0,6.0,nan,2,No reply,Churn=No
664,G8194,Female,West Midlands,0,1,0,0.0,nan,2,1,Churn=Yes
665,H9550,Male,Kent,0,1,0,10.0,nan,3,8,Churn=No
666,I4679,Female,Greater London,1,1,0,0.0,nan,3,1,Churn=No
667,K7043,Female,Kent,1,1,0,16.0,nan,1,7,Churn=No
668,J5129,Female,Kent,1,Unknown,0,16.0,nan,4,6,Churn=No
669,C3163,Male,Greater London,1,1,0,5.0,nan,2,6,Churn=No
670,J1653,Male,Greater London,1,1,0,0.0,nan,3,7,Churn=No
671,F4146,Female,Kent,1,1,1,6.0,nan,4,4,Churn=No
672,C7718,Female,Hampshire,1,1,0,14.0,nan,1,No reply,Churn=No
673,E2611,Female,Greater London,0,0,0,11.0,nan,2,0,Churn=Yes
674,C3812,Male,West Midlands,1,1,0,9.0,nan,4,8,Churn=No
675,C1497,Female,West Yorkshire,1,1,1,9.0,nan,2,7,Churn=No
676,H2290,Male,Kent,0,1,0,0.0,nan,1,5,Churn=No
677,K3409,Female,West Midlands,1,Unknown,0,10.0,nan,1,7,Churn=No
678,F1674,Male,West Midlands,1,1,0,9.0,nan,2,6,Churn=No
679,C7321,Female,Hampshire,1,1,0,16.0,nan,4,8,Churn=No
680,H7221,Male,Greater London,0,Unknown,1,9.0,nan,1,No reply,Churn=No
681,F7167,Female,Greater London,0,Unknown,1,11.0,nan,1,9,Churn=No
682,G7316,Female,Surrey,1,0,0,10.0,nan,4,8,Churn=No
683,F4920,Female,Greater London,1,1,0,10.0,nan,4,2,Churn=No
684,A5077,Male,Greater London,0,1,0,16.0,nan,2,6,Churn=No
685,D1558,Female,South Yorkshire,0,Unknown,1,16.0,nan,2,3,Churn=No
686,F4778,Male,Lancashire,0,1,0,5.0,nan,1,7,Churn=No
687,E4191,Male,Hampshire,0,Unknown,0,4.0,nan,4,3,Churn=No
688,E2868,Male,Greater Manchester,0,0,1,3.0,nan,1,4,Churn=No
689,A6825,Male,West Yorkshire,1,Unknown,0,16.0,nan,4,7,Churn=No
690,J2996,Female,Greater Manchester,1,1,0,15.0,nan,1,7,Churn=No
691,A4405,Female,Merseyside,1,Unknown,0,13.0,nan,2,No reply,Churn=No
692,I9764,Male,Greater Manchester,1,1,0,7.0,nan,4,7,Churn=No
693,C2371,Female,Surrey,1,Unknown,0,0.0,nan,3,4,Churn=No
694,B4843,Female,West Midlands,1,1,0,15.0,nan,4,6,Churn=No
695,I9346,Female,Lancashire,0,1,0,15.0,nan,2,7,Churn=No
696,H4302,Male,Greater London,1,1,0,14.0,nan,4,5,Churn=Yes
697,A5196,Male,West Yorkshire,0,0,0,6.0,nan,1,3,Churn=Yes
698,A6009,Male,Hampshire,1,Unknown,1,8.0,nan,3,4,Churn=No
699,I8141,Female,Greater Manchester,1,1,0,22.0,nan,3,6,Churn=No
700,C4123,Male,Hampshire,1,Unknown,1,0.0,nan,2,7,Churn=No
701,C1412,Female,Greater London,1,0,0,0.0,nan,3,3,Churn=Yes
702,A4463,Female,West Yorkshire,1,Unknown,0,13.0,nan,3,1,Churn=No
